episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
278,-0.0234,1,1,-4.1434,2.4823,0.18,0.0021,34.93
279,-0.0471,1,1,-4.0869,2.5104,0.19,0.0016,34.93
280,-5.5679,50,0,-4.0952,2.5139,0.19,0.0824,35.02
281,-5.7039,50,0,-4.069,2.4832,0.19,0.0862,35.1
282,-4.1624,50,0,-4.0499,2.475,0.19,0.0815,35.18
283,-0.0421,1,1,-3.9671,2.4693,0.2,0.0022,35.19
284,-5.6248,50,0,-4.0232,2.4424,0.19,0.0841,35.27
285,-5.469,50,0,-4.0262,2.444,0.19,0.0896,35.36
286,-0.0471,1,1,-3.9902,2.4756,0.2,0.0018,35.36
287,-0.0244,1,1,-3.9903,2.4755,0.2,0.002,35.36
288,-3.6531,50,0,-3.9839,2.4755,0.2,0.0905,35.46
289,-5.6522,50,0,-4.04,2.4491,0.19,0.0852,35.54
290,-4.9905,50,0,-4.0438,2.4502,0.19,0.0885,35.63
291,-5.3545,50,0,-4.0592,2.4536,0.19,0.0897,35.72
292,-2.5139,50,0,-4.0401,2.4581,0.19,0.1026,35.82
293,-0.0419,1,1,-3.9987,2.49,0.2,0.0019,35.82
294,-0.0243,1,1,-3.9986,2.4901,0.2,0.0038,35.83
295,-4.3659,50,0,-4.0014,2.4904,0.2,0.0932,35.92
296,-0.0324,1,1,-3.967,2.521,0.21,0.0027,35.92
297,-3.8426,50,0,-3.9399,2.5077,0.21,0.106,36.03
298,-5.2213,50,0,-3.9917,2.4799,0.2,0.1196,36.15
299,-5.1764,50,0,-4.0128,2.481,0.19,0.1073,36.26
300,-9.856,50,0,-4.0613,2.5465,0.19,0.1025,36.36
301,-0.0485,1,1,-4.0356,2.5737,0.2,0.0042,36.36
302,-4.5972,50,0,-4.0302,2.572,0.2,0.1129,36.48
303,-4.6524,50,0,-4.0235,2.5695,0.2,0.1078,36.58
304,-3.3506,50,0,-4.0569,2.5387,0.19,0.1075,36.69
305,-6.2926,50,0,-4.0523,2.5343,0.19,0.0954,36.79
306,-6.2333,50,0,-4.0804,2.5427,0.19,0.0888,36.87
307,-0.0405,1,1,-4.0215,2.5672,0.2,0.0042,36.88
308,-3.6491,50,0,-4.0094,2.5661,0.2,1.5326,38.41
309,-4.158,50,0,-4.0024,2.5648,0.2,0.1139,38.53
310,-3.6176,50,0,-3.9796,2.558,0.2,0.1162,38.64
311,-0.0482,1,1,-3.9268,2.5839,0.21,0.0027,38.64
312,-7.9333,50,0,-3.9592,2.6135,0.21,0.0897,38.73
313,-5.8216,50,0,-3.9898,2.6172,0.21,0.0942,38.83
314,-4.6377,50,0,-3.9925,2.6177,0.21,0.0952,38.92
315,-3.6275,50,0,-3.9764,2.615,0.21,0.0941,39.02
316,-3.3033,50,0,-3.9483,2.6069,0.21,0.0912,39.11
317,-4.0751,50,0,-3.9388,2.6047,0.21,0.0987,39.21
318,-3.584,50,0,-3.9315,2.6047,0.21,0.092,39.3
319,-5.8679,50,0,-3.9517,2.6117,0.21,0.091,39.39
320,-0.004,1,1,-3.9513,2.6123,0.21,0.0019,39.39
321,-0.015,1,1,-3.9068,2.6409,0.22,0.0016,39.39
322,-6.5624,50,0,-3.9139,2.6471,0.22,0.0962,39.49
323,-5.644,50,0,-3.9117,2.6456,0.22,0.094,39.58
324,-3.8255,50,0,-3.9125,2.6456,0.22,0.0869,39.67
325,-5.6475,50,0,-3.824,2.4291,0.22,0.091,39.76
326,-0.0227,1,1,-3.7813,2.4578,0.23,0.0025,39.76
327,-10.3582,50,0,-3.8459,2.5434,0.23,0.0913,39.86
328,-9.7671,50,0,-3.8869,2.6048,0.23,0.0981,39.95
329,-5.4511,50,0,-3.941,2.5804,0.22,0.0821,40.04
330,-4.7673,50,0,-3.9363,2.5785,0.22,0.088,40.12
331,-2.7926,50,0,-3.9117,2.5775,0.22,0.1014,40.23
332,-6.132,50,0,-3.9286,2.5865,0.22,0.093,40.32
333,-7.0702,50,0,-3.9734,2.6016,0.22,0.0843,40.4
334,-4.8953,50,0,-3.9896,2.6023,0.22,0.092,40.49
335,-5.0855,50,0,-3.9896,2.6023,0.22,0.1014,40.6
336,-4.3516,50,0,-4.0033,2.6006,0.22,0.0835,40.68
337,-0.0459,1,1,-4.0036,2.6001,0.22,0.0023,40.68
338,-0.0207,1,1,-3.9678,2.6298,0.23,0.0021,40.68
339,-3.5909,50,0,-3.9611,2.6299,0.23,0.0875,40.77
340,-5.7544,50,0,-3.9161,2.5594,0.23,0.106,40.88
341,-4.6515,50,0,-3.9625,2.5301,0.22,0.1009,40.98
342,-0.0326,1,1,-3.902,2.551,0.23,0.0019,40.98
343,-4.6719,50,0,-3.8984,2.5496,0.23,0.0891,41.07
344,-0.023,1,1,-3.8983,2.5499,0.23,0.0027,41.07
345,-4.0721,50,0,-3.8985,2.5499,0.23,0.0945,41.17
346,-0.0431,1,1,-3.8635,2.5784,0.24,0.0024,41.17
347,-3.7883,50,0,-3.9012,2.5494,0.23,0.0901,41.26
348,-0.0457,1,1,-3.8485,2.574,0.24,0.0021,41.26
349,-5.0989,50,0,-3.8995,2.5477,0.23,0.0916,41.35
350,-4.5532,50,0,-3.9161,2.5464,0.23,0.085,41.44
351,-4.0695,50,0,-3.927,2.5447,0.23,0.0881,41.53
352,-4.2119,50,0,-3.9687,2.5147,0.22,0.101,41.63
353,-5.0688,50,0,-3.9732,2.5162,0.22,0.0959,41.72
354,-5.3067,50,0,-4.0258,2.4883,0.21,0.1034,41.83
355,-3.8791,50,0,-4.0067,2.482,0.21,0.0971,41.92
356,-4.8653,50,0,-3.9972,2.4769,0.21,0.0921,42.02
357,-4.87,50,0,-4.0052,2.4784,0.21,0.0936,42.11
358,-0.0247,1,1,-4.0052,2.4784,0.21,0.0028,42.11
359,-3.9607,50,0,-3.9839,2.4696,0.21,0.1077,42.22
360,-0.0265,1,1,-3.9408,2.5004,0.22,0.002,42.22
361,-4.855,50,0,-3.9408,2.5004,0.22,0.085,42.31
362,-5.8862,50,0,-3.9501,2.5059,0.22,0.0827,42.39
363,-3.7274,50,0,-3.9512,2.5058,0.22,0.0837,42.47
364,-0.362,7,1,-3.9247,2.5295,0.23,0.0118,42.48
365,-3.2099,50,0,-3.9108,2.5296,0.23,0.0938,42.58
366,-2.952,50,0,-3.8899,2.5288,0.23,0.0956,42.67
367,-4.9063,50,0,-3.9083,2.5294,0.23,0.0928,42.77
368,-3.3963,50,0,-3.901,2.5298,0.23,0.0855,42.85
369,-4.537,50,0,-3.8947,2.5274,0.23,0.09,42.94
370,-5.1054,50,0,-3.8935,2.5268,0.23,0.1029,43.05
371,-5.4555,50,0,-3.8788,2.5134,0.23,0.0875,43.13
372,-10.1929,50,0,-3.9424,2.5907,0.23,0.0962,43.23
373,-4.6425,50,0,-3.9507,2.5916,0.23,0.0979,43.33
374,-4.1797,50,0,-3.8936,2.5221,0.23,0.089,43.42
375,-7.3607,50,0,-3.8821,2.5036,0.23,0.0902,43.51
376,-0.0104,1,1,-3.833,2.5308,0.24,0.0022,43.51
377,-5.1516,50,0,-3.8397,2.5333,0.24,0.0885,43.6
378,-4.0505,50,0,-3.88,2.5042,0.23,0.0898,43.69
379,-5.1008,50,0,-3.9305,2.4772,0.22,0.0977,43.78
380,-8.1459,50,0,-3.9563,2.5073,0.22,0.0936,43.88
381,-3.225,50,0,-3.9315,2.5022,0.22,0.0945,43.97
382,-3.3193,50,0,-3.9231,2.5028,0.22,0.1027,44.08
383,-5.8929,50,0,-3.9816,2.4797,0.21,0.0927,44.17
384,-5.3039,50,0,-3.9784,2.4778,0.21,0.0868,44.25
385,-5.3226,50,0,-3.9769,2.4769,0.21,0.0909,44.35
