episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
246,-4.2273,50,0,-3.923,2.8845,0.18,1.7152,198.63
247,-4.937,50,0,-3.9465,2.8831,0.18,1.7202,200.35
248,-4.0615,50,0,-3.7948,2.4402,0.18,1.7567,202.1
249,-3.6309,50,0,-3.7842,2.4386,0.18,1.6789,203.78
250,-5.0138,50,0,-3.8338,2.4124,0.17,1.6937,205.48
251,-2.707,50,0,-3.8606,2.3847,0.16,1.7407,207.22
252,-5.2819,50,0,-3.8705,2.3885,0.16,1.7102,208.93
253,-3.2483,50,0,-3.8694,2.3888,0.16,1.7609,210.69
254,-6.538,50,0,-3.8959,2.4035,0.16,1.7192,212.41
255,-3.6185,50,0,-3.7557,1.9675,0.16,1.706,214.11
256,-5.9723,50,0,-3.7693,1.978,0.16,1.7452,215.86
257,-5.2907,50,0,-3.7836,1.9838,0.16,1.761,217.62
258,-4.0918,50,0,-3.8244,1.9473,0.15,1.7611,219.38
259,-5.042,50,0,-3.8259,1.9482,0.15,1.7999,221.18
260,-5.9652,50,0,-3.8301,1.9524,0.15,1.781,222.96
261,-5.63,50,0,-3.8447,1.9603,0.15,1.8693,224.83
262,-0.0492,1,1,-3.8195,1.9925,0.16,0.0337,224.86
263,-0.0436,1,1,-3.7934,2.0245,0.17,0.0328,224.9
264,-2.7234,50,0,-3.7745,2.0256,0.17,1.8486,226.75
265,-3.9499,50,0,-3.7574,2.0168,0.17,1.7323,228.48
266,-4.4582,50,0,-3.8018,1.9826,0.16,1.7672,230.25
267,-2.74,50,0,-3.7826,1.9835,0.16,1.7955,232.04
268,-4.7945,50,0,-3.7809,1.9826,0.16,1.7593,233.8
269,-0.0297,1,1,-3.7327,2.0143,0.17,0.0378,233.84
270,-4.3818,50,0,-3.7228,2.0087,0.17,1.7831,235.62
271,-0.041,1,1,-3.6743,2.0382,0.18,0.0452,235.67
272,-0.0491,1,1,-3.639,2.0699,0.19,0.0353,235.7
273,-0.027,1,1,-3.5768,2.084,0.2,0.0378,235.74
274,-3.1413,50,0,-3.6078,2.054,0.19,1.7984,237.54
275,-6.2116,50,0,-3.6348,2.0703,0.19,1.7705,239.31
276,-3.2011,50,0,-3.6225,2.0692,0.19,1.7534,241.06
277,-0.0481,1,1,-3.5725,2.0944,0.2,0.0374,241.1
278,-5.3992,50,0,-3.5718,2.0938,0.2,1.7034,242.8
279,-5.218,50,0,-3.5931,2.0996,0.2,1.6932,244.5
280,-4.661,50,0,-3.5907,2.0982,0.2,1.7093,246.21
281,-4.8415,50,0,-3.5961,2.1007,0.2,1.7045,247.91
282,-4.9976,50,0,-3.5848,2.0902,0.2,1.7122,249.62
283,-4.5791,50,0,-3.5933,2.0925,0.2,1.7369,251.36
284,-0.0166,1,1,-3.5445,2.1182,0.21,0.0332,251.39
285,-0.0424,1,1,-3.4861,2.1334,0.22,0.0455,251.44
286,-4.237,50,0,-3.4756,2.1271,0.22,1.7166,253.15
287,-0.0466,1,1,-3.4253,2.148,0.23,0.0335,253.19
288,-6.6238,50,0,-3.4665,2.1694,0.23,1.7296,254.92
289,-3.5823,50,0,-3.4612,2.1684,0.23,1.7624,256.68
290,-3.8138,50,0,-3.4608,2.1684,0.23,1.6936,258.37
291,-0.0414,1,1,-3.4359,2.193,0.24,0.0332,258.41
292,-5.0827,50,0,-3.4552,2.1989,0.24,1.7488,260.16
293,-5.0631,50,0,-3.5054,2.1777,0.23,1.8393,261.99
294,-0.0409,1,1,-3.4584,2.2011,0.24,0.0376,262.03
295,-5.6673,50,0,-3.5146,2.1849,0.23,1.7827,263.81
296,-4.4368,50,0,-3.5585,2.1588,0.22,1.8178,265.63
297,-3.5105,50,0,-3.5285,2.1382,0.22,1.7727,267.41
298,-5.6689,50,0,-3.5361,2.1445,0.22,1.7401,269.15
299,-3.0322,50,0,-3.5661,2.116,0.21,1.7718,270.92
300,-0.0483,1,1,-3.5256,2.144,0.22,0.0405,270.96
301,-3.4942,50,0,-3.511,2.1392,0.22,1.8656,272.82
302,-3.7029,50,0,-3.5475,2.1107,0.21,1.7587,274.58
303,-4.7648,50,0,-3.5442,2.1085,0.21,1.8319,276.41
304,-4.1294,50,0,-3.5327,2.1022,0.21,1.8134,278.23
305,-3.9413,50,0,-3.4575,1.9458,0.21,1.7929,280.02
306,-3.9089,50,0,-3.4559,1.9453,0.21,1.7991,281.82
307,-4.7024,50,0,-3.5027,1.9183,0.2,1.7364,283.56
308,-3.7821,50,0,-3.4863,1.9088,0.2,1.7505,285.31
309,-4.5617,50,0,-3.4952,1.9117,0.2,1.8144,287.12
310,-2.8627,50,0,-3.478,1.9096,0.2,1.7546,288.88
311,-5.5257,50,0,-3.5331,1.8883,0.19,1.7116,290.59
312,-2.8968,50,0,-3.5617,1.8565,0.18,1.7498,292.34
313,-4.6234,50,0,-3.5818,1.857,0.18,1.6868,294.02
314,-3.3825,50,0,-3.6156,1.8221,0.17,1.7096,295.73
315,-6.4694,50,0,-3.6443,1.8441,0.17,1.6945,297.43
316,-4.3061,50,0,-3.6404,1.8422,0.17,1.7138,299.14
317,-4.1519,50,0,-3.6546,1.8406,0.17,1.7161,300.86
318,-2.5205,50,0,-3.6388,1.8435,0.17,1.7543,302.61
319,-4.6734,50,0,-3.6422,1.8451,0.17,1.6871,304.3
320,-4.8784,50,0,-3.6449,1.8467,0.17,1.7909,306.09
321,-3.969,50,0,-3.6393,1.8448,0.17,1.7601,307.85
322,-0.0467,1,1,-3.592,1.8755,0.18,0.036,307.89
323,-3.0404,50,0,-3.5674,1.8664,0.18,1.7491,309.63
324,-3.2146,50,0,-3.5731,1.8644,0.18,1.792,311.43
325,-4.6201,50,0,-3.6188,1.8332,0.17,1.7866,313.21
326,-7.2025,50,0,-3.6487,1.8667,0.17,2.1201,315.33
327,-5.1325,50,0,-3.6589,1.872,0.17,2.0844,317.42
328,-3.6701,50,0,-3.6446,1.8664,0.17,2.0727,319.49
329,-0.0315,1,1,-3.5911,1.8923,0.18,0.047,319.54
330,-4.5894,50,0,-3.5981,1.8947,0.18,2.1249,321.66
331,-4.8445,50,0,-3.6061,1.8983,0.18,2.036,323.7
332,-5.2409,50,0,-3.615,1.9038,0.18,2.05,325.75
333,-4.2319,50,0,-3.6102,1.9016,0.18,2.083,327.83
334,-4.3055,50,0,-3.6098,1.9015,0.18,1.884,329.72
335,-3.9217,50,0,-3.6485,1.8676,0.17,1.8026,331.52
336,-0.0128,1,1,-3.5998,1.898,0.18,0.0354,331.55
337,-5.1833,50,0,-3.608,1.9031,0.18,1.7612,333.31
338,-4.4831,50,0,-3.6525,1.8707,0.17,1.7238,335.04
339,-2.9258,50,0,-3.6482,1.8719,0.17,1.794,336.83
340,-3.4115,50,0,-3.6403,1.8712,0.17,1.7358,338.57
341,-2.8921,50,0,-3.6688,1.8376,0.16,1.7533,340.32
342,-5.7142,50,0,-3.6877,1.8488,0.16,1.7892,342.11
343,-2.574,50,0,-3.6764,1.8521,0.16,1.7095,343.82
344,-2.9269,50,0,-3.676,1.8523,0.16,1.7166,345.54
345,-0.0448,1,1,-3.633,1.8859,0.17,0.0412,345.58
346,-3.4346,50,0,-3.6251,1.885,0.17,1.7803,347.36
347,-0.0157,1,1,-3.5759,1.9142,0.18,0.0323,347.39
348,-4.5383,50,0,-3.5807,1.9159,0.18,1.7009,349.09
349,-0.0375,1,1,-3.5447,1.9481,0.19,0.0406,349.13
350,-0.041,1,1,-3.495,1.9733,0.2,0.0337,349.17
351,-3.1704,50,0,-3.4996,1.972,0.2,1.7101,350.88
352,-5.3432,50,0,-3.5003,1.9725,0.2,1.7282,352.6
353,-5.1769,50,0,-3.5195,1.9794,0.2,1.7282,354.33
354,-5.0734,50,0,-3.5049,1.9623,0.2,1.7723,356.1
355,-0.0382,1,1,-3.4691,1.9924,0.21,0.0316,356.14
356,-4.9891,50,0,-3.4593,1.9824,0.21,1.7473,357.88
357,-10.0167,50,0,-3.5065,2.0794,0.21,1.6989,359.58
358,-6.0286,50,0,-3.5259,2.0938,0.21,1.7567,361.34
359,-9.2555,50,0,-3.568,2.165,0.21,1.7776,363.12
360,-0.04,1,1,-3.5088,2.1797,0.22,0.0371,363.15
361,-0.0268,1,1,-3.4527,2.1964,0.23,0.0362,363.19
362,-5.6751,50,0,-3.509,2.1805,0.22,1.7761,364.97
363,-6.8479,50,0,-3.577,2.1774,0.21,1.8646,366.83
364,-6.2414,50,0,-3.6122,2.1917,0.21,1.9488,368.78
365,-3.1857,50,0,-3.6046,2.1919,0.21,1.8195,370.6
366,-5.4295,50,0,-3.6143,2.1978,0.21,1.8788,372.48
367,-3.5887,50,0,-3.6228,2.196,0.21,1.8286,374.31
368,-3.7106,50,0,-3.6119,2.1929,0.21,1.8716,376.18
369,-5.4328,50,0,-3.666,2.1704,0.2,1.7963,377.97
370,-5.0153,50,0,-3.6723,2.1734,0.2,1.7274,379.7
371,-8.4753,50,0,-3.7567,2.1944,0.19,1.8777,381.58
372,-4.0724,50,0,-3.7969,2.1627,0.18,1.8214,383.4
373,-0.0487,1,1,-3.7971,2.1623,0.18,0.0387,383.44
374,-0.0243,1,1,-3.7659,2.1938,0.19,0.0387,383.48
375,-0.0315,1,1,-3.7041,2.211,0.2,0.0351,383.51
376,-4.496,50,0,-3.7171,2.2118,0.2,1.7769,385.29
377,-3.854,50,0,-3.7551,2.1809,0.19,1.7968,387.09
378,-5.0634,50,0,-3.7518,2.1786,0.19,1.7548,388.84
379,-5.1194,50,0,-3.7508,2.178,0.19,1.7855,390.63
380,-0.7406,11,1,-3.7116,2.1964,0.2,0.4077,391.04
381,-0.0318,1,1,-3.6635,2.2237,0.21,0.0386,391.07
382,-0.0308,1,1,-3.6138,2.2486,0.22,0.0374,391.11
383,-2.5472,35,1,-3.5935,2.249,0.23,1.2495,392.36
384,-4.3171,50,0,-3.6365,2.2211,0.22,1.8505,394.21
385,-0.031,1,1,-3.6364,2.2213,0.22,0.0419,394.25
