episode,reward,length,avg_reward_100,std_reward_100,actor_loss,critic_loss,entropy,episode_time_s,cumulative_time_s
6993,1063.5336758880726,1000,864.6535871871603,261.16842559434696,-0.010468677617609501,7.348346710205078,1.362740397453308,1.6591,7622.73
6994,1049.9789097778953,1000,864.7173628541689,261.212890605819,0.020932141691446304,7.547980308532715,1.3627398014068604,1.6819,7624.41
6995,1049.0484791471015,1000,871.1893877975818,257.657849851219,0.028698071837425232,7.3887553215026855,1.3627398014068604,1.7375,7626.15
6996,559.3666427628623,532,870.0491610563284,258.78051131339896,-0.08915162831544876,16.097875595092773,1.3627394437789917,0.8601,7627.01
6997,1052.5698001530495,1000,870.15093160614,258.85026058608514,-0.09029129147529602,7.469029903411865,1.3627393245697021,1.6894,7628.7
6998,1073.6072243660872,1000,875.0714439926969,257.99286844021213,-0.05315886810421944,5.266495704650879,1.3627387285232544,1.676,7630.38
6999,1060.4590195212006,961,879.0678268832208,257.73824112643695,-0.10885261744260788,5.146867275238037,1.362738013267517,1.5735,7631.95
7000,1049.6851479415434,1000,878.9654373448295,257.6683978218617,-0.10614475607872009,7.222376823425293,1.362737774848938,1.8449,7643.69
7001,1001.0570112926786,815,885.346053542499,252.66401329728066,0.011978658847510815,1.0029778480529785,1.3627374172210693,1.4781,7645.17
7002,1047.843058025695,1000,891.1010742589999,249.72846105649595,-0.006368297152221203,7.702879428863525,1.3627371788024902,1.7812,7646.95
7003,1030.7321522081163,936,897.871807684517,244.18228423046398,-0.030016358941793442,7.100553035736084,1.362736463546753,1.5303,7648.48
7004,1057.076061276159,1000,897.4916188732194,243.90435355564736,0.03286042436957359,6.657723426818848,1.3627358675003052,1.5997,7650.08
7005,1052.9820023775203,1000,898.3037348471936,244.28522952485494,0.010382100008428097,7.161718845367432,1.3627358675003052,1.7121,7651.8
7006,1051.6235745088459,1000,898.2845841813324,244.27313394727693,-0.061249371618032455,7.536397933959961,1.3627355098724365,1.6133,7653.41
7007,1182.3753784390751,997,904.9646979283549,242.81240850023016,-0.10533617436885834,0.9368444085121155,1.3627349138259888,1.5934,7655.0
7008,1050.5335783563837,1000,906.5923840169013,243.2368414582606,-0.047865062952041626,7.025545597076416,1.3627350330352783,1.6572,7656.66
7009,1054.6375310231974,1000,906.6003446401439,243.24167345531822,0.002585178939625621,6.569133758544922,1.362734317779541,1.6261,7658.29
7010,1052.768158561689,1000,906.0236986816858,242.8257666935957,-0.041838183999061584,6.710771560668945,1.3627338409423828,1.7406,7660.03
7011,386.2942010737729,352,899.4342829576863,247.84737250959023,-0.06711487472057343,23.877416610717773,1.3627339601516724,0.5909,7660.62
7012,1055.367610210319,1000,899.4481603069112,247.85606406081885,-0.03914483264088631,7.092682838439941,1.3627334833145142,1.6786,7662.3
7013,1111.2798654982726,944,903.7466451376914,247.76514096765567,-0.13716723024845123,1.3428771495819092,1.3627328872680664,1.6085,7663.91
7014,1044.7377919527664,1000,909.3141341324008,244.59519228898117,-0.08608073741197586,7.9373860359191895,1.3627322912216187,1.6302,7665.54
7015,1058.0464211555397,1000,909.3388673413236,244.6101051866965,0.009105847217142582,6.833754539489746,1.36273193359375,1.7139,7667.26
7016,1045.358866068639,1000,908.5224960679989,244.01783798051034,-0.13332411646842957,7.6703267097473145,1.3627315759658813,1.6144,7668.87
7017,1054.107968278109,1000,908.5271816782162,244.0206289410497,0.021403843536973,7.53154993057251,1.362730622291565,1.6885,7670.56
7018,1046.567246270499,1000,913.6924224849963,241.40720106532837,-0.051923349499702454,7.630346775054932,1.3627300262451172,1.6065,7672.17
7019,533.9956938437062,496,914.5211491024224,239.9557075516171,0.012519569136202335,16.720605850219727,1.3627293109893799,0.8075,7672.98
7020,1062.091616606732,1000,914.3725748892508,239.85967095454953,-0.04066073149442673,6.923983573913574,1.3627285957336426,1.8917,7674.87
7021,1072.8062562792195,1000,914.4544863194585,239.91235722983077,-0.06999523937702179,6.657676696777344,1.3627279996871948,1.747,7676.62
7022,641.398118612803,599,910.335917930069,241.02680066188555,0.019047973677515984,13.699499130249023,1.3627277612686157,1.0245,7677.64
7023,310.6268217913376,279,907.5939295510112,246.2180758084178,-0.03364763781428337,30.35664176940918,1.3627269268035889,0.5247,7678.17
7024,1055.8445085333478,1000,907.5285023162951,246.1778000773358,0.013682889752089977,7.311014175415039,1.3627264499664307,1.7155,7679.88
7025,1066.0535071567897,1000,907.6954815081381,246.27958485876508,-0.014647035859525204,7.115837097167969,1.362726092338562,1.639,7681.52
7026,1054.2007843374745,1000,909.310098128666,246.70514393123898,-0.015755679458379745,6.751612186431885,1.3627254962921143,1.7175,7683.24
7027,331.3327879077656,300,902.0851018687457,252.8694093498081,-0.11603274196386337,28.61344337463379,1.3627253770828247,0.4979,7683.74
7028,1044.908198476678,1000,901.9550885611624,252.79258914981511,0.009386449120938778,7.743216514587402,1.362725019454956,1.7036,7685.44
7029,1066.00506720181,1000,901.9898566328515,252.8149094519614,0.00066470104502514,6.3238396644592285,1.3627245426177979,1.6672,7687.11
7030,1041.2238639155478,1000,901.7898089907961,252.69671475215804,-0.006024835631251335,7.523473739624023,1.3627240657806396,1.6267,7688.74
7031,1079.1448488891938,1000,901.9406167611825,252.79799374492015,-0.0570068396627903,6.7078142166137695,1.3627240657806396,1.6806,7690.42
7032,533.4525268905512,502,902.0469412553559,252.64070382110538,-0.08277632296085358,16.74911117553711,1.362723708152771,0.9061,7691.33
7033,1072.8965279716258,1000,903.1803576523163,253.14988597192962,-0.0071609364822506905,7.53383207321167,1.3627231121063232,1.7118,7693.04
7034,1051.8854785940662,1000,903.1585390612123,253.13697401604634,-0.04741295799612999,6.6827592849731445,1.3627225160598755,1.6539,7694.69
7035,906.3772250745798,849,901.5347614559889,252.5897320332584,-0.0434458963572979,9.097814559936523,1.3627222776412964,1.4445,7696.14
7036,417.04796181971045,390,898.7264503510471,256.3712236394516,-0.005544597283005714,21.582481384277344,1.362721562385559,0.6549,7696.8
7037,1066.7575212655788,1000,905.5344774002604,251.66019152737277,0.019241202622652054,6.760651111602783,1.3627212047576904,1.8417,7698.64
7038,454.91983668562835,421,899.5226165049664,255.14805008161758,-0.06787167489528656,19.901123046875,1.3627207279205322,0.7159,7699.35
7039,505.5715827579205,469,894.1478640094646,257.7161649193707,-0.0575355589389801,17.886825561523438,1.3627204895019531,0.8576,7700.21
7040,1073.1554242670427,1000,894.3836581776761,257.86900560251775,0.009289434179663658,5.973592758178711,1.362720251083374,1.652,7701.86
7041,1089.3176181419365,1000,898.5977676976307,257.57666730444294,-0.010805063880980015,5.042377471923828,1.3627198934555054,1.6181,7703.48
7042,1065.4627999908637,1000,898.5865897040818,257.5694013027424,-0.002579408697783947,6.017743110656738,1.3627197742462158,1.7375,7705.22
7043,684.5859983062899,652,894.964559727011,258.00620222220584,0.0046260664239525795,12.82965087890625,1.3627190589904785,1.1366,7706.36
7044,708.5510312780596,647,897.3872788188731,255.09041300842915,-0.08753713220357895,11.079044342041016,1.362718939781189,1.227,7707.59
7045,432.882324600745,404,891.173993627727,258.7358230238092,0.029850207269191742,21.18263816833496,1.3627184629440308,0.6946,7708.28
7046,1045.8772356535414,1000,897.8523295361827,253.98017506773238,-0.0005233705160208046,8.137452125549316,1.3627182245254517,1.6497,7709.93
7047,1054.5435102801168,1000,897.9579471084494,254.0431092342771,-0.07708205282688141,7.664224624633789,1.3627182245254517,1.6322,7711.57
7048,1051.4621439267114,1000,903.5910165197395,251.1223255116686,-0.0589563250541687,7.593011379241943,1.3627172708511353,1.6077,7713.17
7049,695.0597735676737,643,901.7117337296387,251.97122581402556,-0.0317397341132164,12.41044807434082,1.362716794013977,1.0699,7714.24
7050,1045.8050035652338,1000,901.6545052966333,251.9378403291099,-0.026024438440799713,7.556092262268066,1.3627166748046875,1.8022,7716.05
7051,602.4834554300002,570,897.1727434154911,253.23032412939415,-0.15287722647190094,14.864062309265137,1.362716555595398,0.9197,7716.97
7052,1050.3481605288482,1000,902.0007699130031,251.49626871572312,-0.029372461140155792,7.4872918128967285,1.3627153635025024,1.676,7718.64
7053,1048.6469786966895,1000,909.5680414184874,244.30753801377872,0.02838777005672455,7.690081596374512,1.3627150058746338,1.5725,7720.22
7054,1045.316220714914,1000,909.4211557578842,244.22144683308278,0.0057199313305318356,7.345398902893066,1.362714409828186,1.6511,7721.87
7055,1051.3833939200244,1000,909.3876432262954,244.20173347704858,-0.054792337119579315,7.402976989746094,1.3627142906188965,1.7011,7723.57
7056,1057.1040290755043,1000,909.4337977904768,244.2292100658619,-0.14064301550388336,6.6215996742248535,1.3627129793167114,1.6232,7725.19
7057,286.48826634825963,256,901.6944958627785,251.4769530731254,-0.06350972503423691,33.391212463378906,1.3627127408981323,0.4146,7725.61
7058,486.36107346008447,453,901.6713747832755,251.51502907000616,0.014135712757706642,18.59073257446289,1.3627122640609741,0.7845,7726.4
7059,540.2770166708186,508,902.0747594015667,250.9019995207467,0.004883114248514175,16.589595794677734,1.3627122640609741,0.957,7727.35
7060,1149.9118678034465,967,903.0819797634867,251.69148326661403,-0.06356911361217499,1.0042533874511719,1.3627111911773682,1.6044,7728.96
7061,1174.9175981559913,990,907.447539609463,252.58100221517128,-0.04426988586783409,0.8519615530967712,1.362710952758789,1.6908,7730.65
7062,1055.6076790512277,1000,907.2571898190728,252.46207366599376,-0.03711918741464615,6.907351970672607,1.3627108335494995,1.728,7732.38
7063,473.11052101995506,444,901.4546791433257,255.68495821316793,0.037764739245176315,19.126955032348633,1.3627097606658936,0.7048,7733.08
7064,1048.0189419127555,1000,901.2972816652549,255.58982373174126,-0.08913163095712662,7.54830265045166,1.362709879875183,1.7728,7734.86
7065,804.1210848417397,761,898.7111281020216,255.2513974791533,0.020094217732548714,10.510213851928711,1.362709403038025,1.3072,7736.17
7066,406.78582430549085,378,896.6502025193477,258.3639486495536,0.044273458421230316,22.428346633911133,1.3627091646194458,0.6871,7736.85
7067,1049.8486319892177,1000,896.590329475044,258.3277433535828,-0.1039375364780426,7.116549015045166,1.3627088069915771,1.6887,7738.54
7068,605.6006971403446,569,892.1004281316785,259.4420394751319,-0.06486526876688004,14.648785591125488,1.3627086877822876,1.0515,7739.59
7069,873.6517668058154,822,894.8697908099456,257.7467428401659,-0.005658488254994154,9.561017036437988,1.3627078533172607,1.3849,7740.98
7070,415.8796781537877,385,894.3349742936762,258.68289118563183,-0.0648437961935997,22.265968322753906,1.362707495689392,0.6828,7741.66
7071,1049.0844249035329,1000,894.2567729339171,258.63491120983366,0.013339736498892307,7.764731407165527,1.3627070188522339,1.7242,7743.39
7072,422.99136012675666,391,887.8714648964684,262.28301302374314,-0.13832978904247284,21.25588607788086,1.3627071380615234,0.6579,7744.05
7073,1050.2535155601418,1000,887.9052839498302,262.30372970798646,-0.015143295750021935,7.179620265960693,1.3627065420150757,1.7431,7745.79
7074,1050.9317529764737,1000,893.7906053648398,259.27559687235714,-0.02033368870615959,6.8101806640625,1.362705945968628,1.704,7747.5
7075,656.2923289152478,612,889.8537146082817,259.8623379412384,-0.0893767699599266,13.272990226745605,1.3627053499221802,1.0546,7748.55
7076,716.7611967415478,670,886.0481764590013,259.58266671584926,-0.07501497119665146,12.20547866821289,1.3627054691314697,1.1748,7749.73
7077,1051.8190150344394,1000,891.2672084767096,257.60904423598674,0.025585180148482323,7.177828311920166,1.3627046346664429,1.6597,7751.39
7078,1050.1353828846156,1000,891.2790962416489,257.6163476450814,0.016774840652942657,7.92987585067749,1.3627045154571533,1.6092,7753.0
7079,411.97495892577194,373,891.4100463613412,257.3692304149268,0.030226560309529305,22.48920249938965,1.3627034425735474,0.6221,7753.62
7080,1054.4707200861596,1000,891.3862211114725,257.35402369087893,0.002928397851064801,6.8457417488098145,1.3627032041549683,1.621,7755.24
7081,1048.891408504904,1000,896.8229859078932,254.86924347481087,0.004714049864560366,7.140748977661133,1.3627032041549683,1.7128,7756.95
7082,1049.0126197981137,1000,896.7026782285996,254.7945255267138,0.008623763918876648,7.4789509773254395,1.3627030849456787,1.6607,7758.62
7083,1066.9459819999554,1000,896.8303766407095,254.8766031674566,-0.080891452729702,6.76911735534668,1.3627030849456787,1.6156,7760.23
7084,1071.9080970958717,1000,897.0071490382687,254.9918127361245,-0.025036323815584183,7.161952972412109,1.3627026081085205,1.584,7761.82
7085,1052.0579828437942,1000,896.9448188241989,254.953139750259,0.004640777129679918,6.4435343742370605,1.3627026081085205,1.8106,7763.63
7086,1055.27133397206,1000,900.3797988186667,254.74907742515325,0.016121407970786095,7.059694290161133,1.3627020120620728,1.6938,7765.32
7087,1048.1521860277746,1000,900.2846202727924,254.6920649972861,0.0007289962377399206,7.369668006896973,1.3627020120620728,1.7421,7767.07
7088,1052.413509390325,1000,900.232668511029,254.66049683339526,0.006972633767873049,7.067638397216797,1.362701654434204,1.6093,7768.68
7089,1012.145454756793,824,899.7472544955641,254.40031893477928,-0.09793947637081146,1.2566416263580322,1.3627015352249146,1.3391,7770.02
7090,1055.5505774289106,1000,905.2766864565332,251.70318556210876,-0.01550641655921936,6.109612464904785,1.3627015352249146,1.662,7771.68
7091,1048.4214443704432,1000,905.2492184289054,251.68741249819448,-0.015370041131973267,7.2889485359191895,1.3627015352249146,1.616,7773.3
7092,1057.0138820618324,1000,910.1524299475574,249.81319480938956,-0.011473449878394604,7.267566204071045,1.3627012968063354,1.6328,7774.93
7093,1051.1062140111576,1000,910.0281553287882,249.73994170546487,0.0067239380441606045,7.183287620544434,1.3627012968063354,1.5915,7776.52
7094,1040.5363810806718,1000,909.9337300418161,249.68878909573507,-0.02735583484172821,7.502063751220703,1.3627012968063354,1.6505,7778.17
7095,1087.3626835974803,1000,910.3168720863199,249.93124215207774,-0.03234033286571503,7.089780807495117,1.3627008199691772,1.7015,7779.87
7096,1058.7962560454926,1000,915.3111682191462,247.84971948704165,-0.028041815385222435,7.413885116577148,1.3627008199691772,1.5577,7781.43
7097,1061.3077043648766,1000,915.3985472612646,247.89962964871506,-0.02337605133652687,6.8422369956970215,1.3627007007598877,1.6054,7783.04
7098,1043.365111249733,1000,915.0961261301011,247.72482613033978,-0.04088262841105461,7.8919806480407715,1.3627002239227295,1.5735,7784.61
7099,1075.5636879296696,1000,915.2471728141857,247.81800044055507,0.0035168230533599854,7.126498699188232,1.3626997470855713,1.7364,7786.35
7100,584.4065471398773,548,910.594386806169,249.61156309177827,9.649316780269146e-06,15.209729194641113,1.3626996278762817,0.9296,7787.28
7101,1055.6893173788321,1000,911.1407098670304,249.86861444511786,-0.009183738380670547,7.325235366821289,1.3626993894577026,1.66,7788.94
7102,1049.1900319726894,1000,911.1541796065003,249.8760195310996,-0.04699932783842087,7.466181755065918,1.3626993894577026,1.6294,7790.57
7103,1039.0697686395742,1000,911.237555770815,249.91729281701043,-0.00285299657844007,7.962851047515869,1.362699270248413,1.6762,7792.25
7104,1052.0198842755115,1000,911.1869940008083,249.88829231439092,-9.38108132686466e-05,7.087240695953369,1.3626991510391235,1.7528,7794.0
7105,1052.6591950028107,1000,911.1837659270614,249.88646265442233,0.015245506539940834,7.054365634918213,1.3626983165740967,1.9261,7795.93
7106,502.1792241611903,475,905.6893224235847,252.76207995273606,0.0310832466930151,18.08004379272461,1.3626984357833862,0.8192,7796.75
7107,513.6637448391923,472,899.0022060875859,254.19527992473004,-0.054142676293849945,17.07489585876465,1.3626981973648071,0.8508,7797.6
7108,379.8387979876822,354,892.2952582838992,258.9130086775342,0.04339445382356644,24.12303924560547,1.3626984357833862,0.6713,7798.27
7109,1058.9585413353536,1000,892.3384683870205,258.9404575560435,0.007813438773155212,6.428454875946045,1.3626978397369385,1.6947,7799.97
7110,1055.5826558863696,1000,892.3666133602674,258.95804594532586,-0.05977710708975792,7.080732345581055,1.3626978397369385,1.6777,7801.65
7111,482.77702272973687,447,893.3314415768269,257.2447902856113,0.0022116838954389095,18.47415542602539,1.362697720527649,0.835,7802.48
7112,507.13246342284015,473,887.849090108952,259.56456857454265,-0.09284063428640366,17.851531982421875,1.362697720527649,0.8716,7803.35
7113,1058.7056186567834,1000,887.3233476405372,259.164417452915,0.005066810641437769,6.603504180908203,1.3626973628997803,1.6913,7805.05
7114,418.82992062291794,387,881.0642689272387,262.81949517905895,-0.014290538616478443,21.79937744140625,1.3626976013183594,0.647,7805.69
7115,1050.2074551531243,1000,880.9858792672147,262.7678600088478,-0.08989128470420837,7.250046730041504,1.3626971244812012,1.6813,7807.38
7116,1150.8534110431972,966,882.0408247169602,263.6359903406511,-0.07777627557516098,0.9463078379631042,1.362696886062622,1.5513,7808.93
7117,1073.419664458208,1000,882.2339416787613,263.7690006289766,-0.034231849014759064,7.421333312988281,1.3626962900161743,1.6627,7810.59
7118,1062.4773702967875,1000,882.3930429190243,263.8728537861063,-0.007363761309534311,6.921058654785156,1.3626961708068848,1.6325,7812.23
7119,1053.4250791620893,1000,887.5873367722081,262.06986610897866,0.030238565057516098,6.897303581237793,1.3626958131790161,1.5766,7813.8
7120,1053.5104463200926,1000,887.5015250693417,262.0141116519193,0.01163779478520155,6.715834617614746,1.3626958131790161,1.5988,7815.4
7121,1066.5535322370572,1000,887.4389978289202,261.9706254023699,-0.025094863027334213,6.496945381164551,1.3626958131790161,1.6623,7817.07
7122,1069.0257326951469,1000,891.7152739697435,261.4090631872117,-0.08921587467193604,7.021666526794434,1.3626954555511475,1.7433,7818.81
7123,971.511690084012,917,898.3241226526702,254.9079406829016,0.022639531642198563,8.265287399291992,1.362695336341858,1.4864,7820.3
7124,1049.0960171554093,1000,898.2566377388906,254.86711947802047,-0.012899291701614857,7.038082122802734,1.3626949787139893,1.6631,7821.96
7125,497.8130570767995,461,892.574233238091,257.38483169989473,0.0019141908269375563,17.98277473449707,1.3626946210861206,0.7462,7822.71
7126,1057.733295786497,1000,892.6095583525811,257.4072533564959,-0.013325240463018417,6.946407318115234,1.362694501876831,1.7201,7824.43
7127,674.5565593084166,642,896.0417960665877,252.13462435437492,-0.021441025659441948,13.303375244140625,1.3626940250396729,1.1615,7825.59
7128,358.2428024701121,325,889.175142106522,257.28463494577954,-0.13062044978141785,25.850963592529297,1.3626939058303833,0.6467,7826.24
7129,1047.540201116462,1000,888.9904934456686,257.16425875131887,0.023218117654323578,7.1451334953308105,1.3626939058303833,1.8531,7828.09
7130,1065.7162723654644,1000,889.2354175301675,257.3207453933903,-0.005999953486025333,6.94518518447876,1.362693428993225,1.6399,7829.73
7131,1047.0738532907021,1000,888.9147075741827,257.1037474479444,-0.014129675924777985,7.5768914222717285,1.362693428993225,1.6414,7831.37
7132,1050.3791452167975,1000,894.0839737574452,255.0936880171122,0.017255578190088272,6.894482135772705,1.362693190574646,1.6245,7833.0
7133,1070.4435717951885,1000,894.0594441956808,255.07660976112004,1.3039447367191315e-05,7.180583953857422,1.362693190574646,1.623,7834.62
7134,299.6474792740332,272,886.5370642024806,261.32672254391736,-0.1056487038731575,31.682125091552734,1.3626928329467773,0.5426,7835.17
7135,1059.5889136827022,1000,888.0691810885618,261.887078031055,0.004183236509561539,7.15743350982666,1.3626924753189087,1.635,7836.8
7136,325.1470234272447,297,887.150171704637,263.6933839277006,0.03898083046078682,28.726062774658203,1.3626924753189087,0.51,7837.31
7137,909.1508774010939,838,885.5741052659922,263.085478603763,-0.0061833178624510765,9.36125373840332,1.3626925945281982,1.3985,7838.71
7138,1049.463542047354,1000,891.5195423196095,259.98574444540753,-0.027707969769835472,7.519255638122559,1.3626919984817505,1.5958,7840.31
7139,1065.5051168224609,1000,897.1188776602548,257.6322694947749,0.022981155663728714,6.658773899078369,1.3626919984817505,1.6294,7841.94
7140,1186.4107217453907,1000,898.2514306350381,258.6505609155275,-0.04022308439016342,0.9243809580802917,1.3626919984817505,1.7799,7843.72
7141,1123.2951625364808,982,898.5912060789838,258.9235044316405,-0.010769514366984367,1.6491755247116089,1.3626917600631714,1.6099,7845.33
7142,1064.4510691479934,1000,898.5810887705551,258.9170034934508,0.011751145124435425,7.41540002822876,1.362691879272461,1.5774,7846.91
7143,1049.0507620593685,1000,902.2257364080859,258.4438110692423,0.0154867023229599,7.337747573852539,1.3626915216445923,1.5831,7848.49
7144,1056.6419611943716,1000,905.706645707249,258.15582802087897,0.0006966562941670418,7.1514506340026855,1.3626915216445923,1.8026,7850.3
7145,1054.5021836435194,1000,911.9228442976768,254.1487028316871,-0.08135722577571869,6.737133026123047,1.3626915216445923,1.6574,7851.95
7146,312.1496149561556,284,904.585568090703,260.68288974461694,0.08362530171871185,30.2777156829834,1.3626915216445923,0.4583,7852.41
7147,432.409987380229,397,898.3642328617041,264.42671563120933,-0.10117080807685852,21.111862182617188,1.3626915216445923,0.6704,7853.08
7148,438.0074547432465,411,892.2296859698695,267.8969003213955,-0.011029370129108429,21.04074478149414,1.3626912832260132,0.7582,7853.84
7149,392.8055352311477,353,889.2071435865042,271.78134321398244,0.017333650961518288,23.670976638793945,1.362691044807434,0.6899,7854.53
7150,1049.5975000976523,1000,889.2450685518284,271.8034562841541,-0.012764319777488708,7.471583366394043,1.3626905679702759,1.8263,7856.36
7151,837.8606037101631,772,891.5988400346298,270.3251005964617,-0.0013717226684093475,9.739241600036621,1.3626906871795654,1.3149,7857.68
7152,1051.3517791955803,1000,891.6088762212971,270.3310127600863,0.008412819355726242,7.376827239990234,1.3626905679702759,1.7662,7859.44
7153,1044.2634949169164,1000,891.5650413834993,270.30589932186325,-0.018724288791418076,7.701896667480469,1.3626905679702759,1.6701,7861.11
7154,534.270410402485,491,886.4545832803752,272.1752426434081,0.009659814648330212,16.68800926208496,1.362690806388855,0.809,7861.92
7155,468.2461410083821,430,880.6232107512589,274.8132560276347,-0.06833510100841522,19.47894859313965,1.3626903295516968,0.7745,7862.7
7156,468.1575231979318,439,874.733745692483,277.26785701115125,-0.025778958573937416,19.369121551513672,1.3626900911331177,0.8062,7863.51
7157,1049.3320338968206,1000,882.3621833679687,271.4107397523855,-0.029288124293088913,7.091898441314697,1.3626900911331177,1.6921,7865.2
7158,465.2551253222919,432,882.1511238865908,271.7266260326081,0.05520866438746452,19.368223190307617,1.3626899719238281,0.765,7865.96
7159,1045.5007551147,1000,887.2033612710296,270.0146036066456,0.014054491184651852,7.730391025543213,1.3626896142959595,1.7814,7867.75
7160,1058.3715832932528,1000,886.2879584259276,269.27657938770443,-0.02897636406123638,6.736692905426025,1.3626896142959595,1.6381,7869.39
7161,1063.6348585323967,1000,885.1751310296917,268.3096836910579,-0.0167126152664423,6.33419132232666,1.3626896142959595,1.6713,7871.06
7162,1044.4310772245908,1000,885.0633650114254,268.2409847515586,-0.05088602378964424,7.72120475769043,1.3626896142959595,1.6144,7872.67
7163,1053.3161629304188,1000,890.86542143053,265.52890732487964,-0.015396147035062313,7.223725318908691,1.36268949508667,1.6034,7874.28
7164,529.2349881734176,485,885.6775818931367,267.46865303929815,0.0012101440224796534,16.910945892333984,1.3626892566680908,0.8114,7875.09
7165,452.00216033509133,420,882.15639264807,270.8160088980698,0.042371153831481934,20.291690826416016,1.3626890182495117,0.7178,7875.81
7166,1060.0993533561411,1000,888.6895279385765,267.1244916119588,0.009990022517740726,7.2679901123046875,1.3626893758773804,1.7668,7877.57
7167,486.9606069470503,457,883.0606476881547,269.58847975664685,-0.050522856414318085,18.65383529663086,1.3626888990402222,0.8105,7878.39
7168,1058.724296550129,1000,887.5918836822528,268.6934186979667,-0.07071448117494583,7.132330417633057,1.3626885414123535,1.6811,7880.07
7169,389.3126622029553,361,882.7484926362241,273.2280610987293,-0.08815352618694305,23.354978561401367,1.3626885414123535,0.6118,7880.68
7170,355.27524994186,329,882.1424483541049,274.3279449861457,0.04372531175613403,25.849048614501953,1.3626880645751953,0.5817,7881.26
7171,780.9870766975458,739,879.4614748720451,273.9931780871884,0.02528306096792221,11.078980445861816,1.3626880645751953,1.4551,7882.72
7172,492.7373269115282,460,880.1589345398927,272.91698590950983,-0.04292204603552818,18.38448715209961,1.3626880645751953,1.0375,7883.76
7173,1186.2768846991269,998,881.5191682312827,274.0977768815515,0.02033207379281521,0.9252306818962097,1.3626878261566162,2.078,7885.84
7174,1059.9762851641483,1000,881.6096135531594,274.1551500486394,0.008659974671900272,6.433940410614014,1.362687587738037,2.0324,7887.87
7175,1045.802049351266,1000,885.5047107575195,273.6928703640774,-0.15830151736736298,7.384520530700684,1.3626874685287476,1.9323,7889.8
7176,1044.0951985689064,1000,888.778050775793,273.61256956921846,0.012265153229236603,7.3407464027404785,1.3626866340637207,2.0212,7891.82
7177,480.74517243445814,433,883.0673123497932,276.0983709309265,-0.04384720325469971,18.843929290771484,1.3626868724822998,0.8326,7892.66
7178,1053.3018233840476,1000,883.0989767547875,276.1177102498595,0.02515518292784691,6.96109676361084,1.3626863956451416,1.7077,7894.37
7179,1050.6908448536,1000,889.4861356140659,272.50960727304033,0.007838891819119453,7.401282787322998,1.3626861572265625,1.7119,7896.09
7180,1044.653361942662,1000,889.3879620326308,272.45191496516475,-0.019124343991279602,7.578031063079834,1.362686038017273,2.0822,7898.17
7181,699.0166203707172,650,885.889214151289,272.6275916233432,0.023661434650421143,12.1058349609375,1.3626856803894043,1.3511,7899.52
7182,1052.156502508997,1000,885.9206529783978,272.6465814622011,-0.021358709782361984,7.452333927154541,1.3626855611801147,1.72,7901.24
7183,1053.6858170160206,1000,885.7880513285586,272.5617188913351,-0.006951269693672657,6.411214351654053,1.362684726715088,1.7691,7903.01
7184,1058.7430728425734,1000,885.6564010860255,272.4749547270678,0.008461877703666687,6.864044666290283,1.362684726715088,2.22,7905.23
7185,1057.5838203405697,1000,885.7116594609934,272.5092538077011,-0.0678793415427208,6.765500068664551,1.3626846075057983,1.8458,7907.08
7186,598.8100774247409,568,881.1470468955201,273.4521495042656,-0.1496519148349762,14.831515312194824,1.3626844882965088,0.9839,7908.06
7187,507.4017572570652,472,875.739542607813,275.4356280806555,0.0064979009330272675,17.761009216308594,1.3626842498779297,0.8105,7908.87
7188,1059.3560493606603,1000,875.8089680075166,275.48102240705,-0.03376816585659981,6.586183071136475,1.3626837730407715,1.7528,7910.63
7189,1087.2367389792178,1000,876.5598808497407,275.95356581049316,-0.05055228993296623,5.618185520172119,1.3626827001571655,1.7013,7912.33
7190,1049.0860254446616,1000,876.4952353298982,275.91238159160577,-0.02636929787695408,7.192629814147949,1.362682580947876,1.8062,7914.14
7191,1047.7981131513636,1000,876.4890020177074,275.9085044405959,-0.010638906620442867,7.241166591644287,1.3626822233200073,1.9476,7916.08
7192,1055.5496161377248,1000,876.4743593584664,275.8989621589392,-0.05468158796429634,7.413253307342529,1.3626822233200073,1.7224,7917.81
7193,646.3403909101486,605,872.4267011274562,276.27614332578196,-0.021272072568535805,13.71560287475586,1.3626816272735596,1.0032,7918.81
7194,745.1095203088138,697,869.4724325197378,276.042148354808,0.04032546281814575,11.824128150939941,1.3626806735992432,1.1601,7919.97
7195,1058.3867295028524,1000,869.1826729787913,275.8284035567136,-0.0794367641210556,5.896738052368164,1.3626806735992432,1.7108,7921.68
7196,650.8001446890012,616,865.1027118652264,276.01093873929267,0.022403426468372345,13.68418025970459,1.362680435180664,1.0517,7922.74
7197,553.3654200112996,520,860.0232890216906,277.0254052750911,0.02922188676893711,16.074359893798828,1.3626803159713745,0.9968,7923.73
7198,871.6246976913951,793,858.305884886107,276.4151395635119,0.003040753537788987,9.671774864196777,1.3626797199249268,1.3683,7925.1
7199,467.89268242656135,441,852.2291748310761,278.2456075691706,0.04005623981356621,19.470447540283203,1.362679362297058,0.7717,7925.88
7200,1072.2719118221476,906,857.1078284778989,277.78357642618516,-0.18317097425460815,1.5390218496322632,1.362679123878479,1.6156,7927.49
7201,597.2037984350527,557,852.5229732884611,278.25141402335794,-0.05595275014638901,14.354837417602539,1.3626788854599,0.9561,7928.45
